太原	-0.354862624	-0.038572024	0.889554641	3884.48	376.72	80825	247	13398	11058.6	6604	61.9	46	42.1429	732	2521	980	1359	895000
呼和浩特	4.559272028	1.16904411	-3.793049386	2903.5	245.85	71387	174	15328	8345.54	2943	68.67	24	23.5188	198	2656	355	1216
沈阳	-2.340911982	-0.433502219	0.32334543	6292.4	745.99	82067	327	22533	8892.07	12582	58.1	47	40.4032	1471	5912	14449	714	1687755
长春	-5.596615688	-0.777307734	0.008992983	7175.71	751.29	80425	301	23928	8245.16	10268	46.85	40	42.6081	549	4872	6115	653
哈尔滨	-5.492288284	-1.076919271	-0.483281649	6300.48	951.54	71771	462	15195	9208.3	12077	64.85	51	66.3749	1008	7031	5942	1028
上海	1.321616488	0.200244922	1.763747864	36011.82	1462.38	142983	644	139427	26890.08	92460	69.9	64	51.1623	7894	17513	3151	5921	13592023
南京	7.172135557	0.896516945	-4.591422036	12820.4	696.94	111071	213	92202	22379.87	44089	61.04	53	81.2619	753	9012	8278	1273
杭州	-2.729513925	-0.407390138	-0.331412936	13509.15	774.1	106709	333	46014	23917.29	55379	63.9	40	47.5558	2447	10840	10027	1956
合肥	21.07089046	2.47892829	-0.187897295	7822.91	757.96	89022	470	19399	12146.95	28438	50.28	50	52.7104	646	5448	7434	607	2566521
福州	9.735494257	1.132034216	-0.275062486	7856.81	702.66	83175	232	12334	13530.3	18318	52.91	34	32.0965	1081	4384	9484	1439	1806577
南昌	-2.827549884	-0.317702234	4.043076076	5274.67	531.88	82672	195	14806	8560.79	13040	45.94	53	58.7368	224	4112	2772	1352	896500
济南	-0.790264707	-0.106792528	2.001835749	7856.6	746.04	91651	269	19220	11930	20636	60.52	43	71.3965	1492	6951	3149	894	2085980
郑州	-9.45315244	-1.138934029	-0.245121495	10670.1	1013.6	80963	312	21544	8442.62	31585	54.67	61	82.4152	980	6373	8236	813	1852996
武汉	-4.606392543	-0.575799068	0.253469331	14847.29	1108.1	88327	372	25600	13108.25	32397	54.61	84	95.6789	838	9710	8867	1552	3784174
长沙	-3.13912509	-0.368441912	0.422542775	11003.41	815.47	93293	284	14704	8206.49	21188	54.75	51	56.94	1085	8806	5889	1196	2658635
广州	5.916646009	0.954297743	13.15490233	22859.35	1490.44	111839	259	147048	20013.6	89826	71.75	82	104.3221	2922	15103	25725	8913	6000100
南宁	2.342512172	0.43379855	2.186259933	4026.91	770.82	83452	225	39999	7782.17	6156	59.1	34	37.5192	1021	3561	5196	772	468428
海口	-2.962887689	-0.389853643	0.15750736	1510.51	177.61	77632	133	6676	13233.06	2234	77.54	12	15.0559	31	2305	2548	3645	143314
重庆	-3.736242482	-0.62270708	-0.132960744	21588.8	3371.84	81764	1568	64778	8066.86	45688	52.33	65	71.658	1808	9216	52150	3047	4102094
成都	3.367522413	0.420940302	8.07539823	15342.77	1476.05	88011	768	34094	9866.6	57370	54.12	57	75.5767	2293	15903	9434	5295	3923101
贵阳	-2.507802787	-0.253313413	-0.059418213	3798.45	418.45	82685	260	19679	9360.76	9113	58.75	34	36.8536	597	2989	76415	2009	579751.6
昆明	-0.838436007	-0.09981381	0.51132826	5206.9	571.67	80253	392	17048	10472.2	12401	56.59	51	43.6436	317	6164	4446	4709	1047947.6
西安	-2.994968674	-0.365240082	-1.395176912	8349.86	986.87	87125	395	31088	10171.01	31640	61.86	63	84.8958	1407	8743	15555	4465
兰州	1.320338117	0.202505846	1.190503065	2732.94	328.48	85575	164	8282	7923.93	5206	64.11	23	9.7996	139	3319	4392	1386
西宁	-1.424895241	-0.159206172	0.663656885	1286.41	207.38	84071	123	3854	7313.46	1939	60.04	10	6.9894	181	1803	2156	715
银川	-0.47045078	-0.065340386	43.74358974	1901.48	193.42	87291	92	10302	5874.82	2105	50.85	17	9.7996	373	2074	2378	443	265900
